obsid,ra,dec,
267504215 , 352.367807 , 9.037418 ,
457901006 , 224.182481 , 34.22402 ,
302515162 , 217.53659 , 15.436549 ,
402407003 , 173.525549 , 2.074904 ,
409204055 , 176.722984 , 6.654659 ,
507204029 , 175.795975 , 28.456863 ,
459004152 , 266.85468 , 0.813664 ,
143804044 , 257.361924 , 27.025225 ,
215805127 , 164.645594 , 18.613085 ,
563705159 , 230.462332 , 32.207261 ,
487103134 , 114.81412 , 59.145264 ,
406512205 , 51.667758 , 16.521338 ,
487110207 , 113.26011 , 58.130332 ,
309702034 , 217.989702 , 16.686737 ,
546705190 , 252.119741 , 14.27576 ,
462212106 , 233.948782 , 29.472365 ,
242309086 , 264.706707 , 13.361037 ,
399116211 , 174.89867 , 33.965704 ,
51414235 , 235.08538 , -0.678579 ,
274807192 , 133.159223 , 27.117755 ,
158010028 , 46.67024 , -7.71155 ,
156211234 , 230.495135 , 34.749174 ,
335313013 , 234.689645 , 17.051609 ,
446505032 , 156.849465 , 28.63702 ,
119905138 , 160.20236 , 24.454217 ,
164802219 , 11.602669 , 19.59553 ,
307609039 , 155.006073 , 26.211854 ,
574002224 , 217.750881 , 31.592735 ,
442410202 , 223.296864 , 14.233358 ,
108105234 , 210.212684 , 6.685042 ,
230701173 , 210.989494 , 10.921096 ,
309601025 , 199.296362 , 16.777052 ,
50708189 , 267.227903 , 4.811195 ,
50503220 , 245.269493 , 37.743323 ,
353308117 , 341.947957 , 20.963546 ,
546707069 , 254.37584 , 13.557782 ,
242102179 , 210.259341 , 36.006021 ,
237402106 , 197.540397 , 30.49745 ,
526012112 , 206.441138 , 35.065599 ,
378312115 , 18.269568 , 40.319617 ,
404803210 , 182.189702 , 32.300448 ,
242111245 , 212.522745 , 39.02531 ,
278804044 , 17.221804 , 47.792643 ,
372513199 , 324.400558 , 8.995114 ,
565511113 , 147.726016 , 24.605157 ,
200904138 , 137.78662 , 17.678619 ,
364409233 , 5.584351 , 20.318047 ,
90915247 , 152.089369 , 37.253829 ,
572210141 , 204.900598 , -3.016905 ,
105511123 , 152.693211 , 20.647359 ,
402004178 , 60.37822 , 5.621901 ,
83302156 , 115.54386 , 30.184011 ,
56614081 , 348.546245 , 8.09223 ,
140001039 , 188.923662 , -8.016775 ,
582716219 , 173.981539 , 4.077506 ,
237909081 , 245.489665 , 21.04729 ,
458405060 , 237.480957 , 40.675262 ,
449906104 , 258.476405 , 2.608554 ,
416403219 , 115.11837 , 13.452724 ,
425104092 , 238.640856 , 1.798215 ,
335703213 , 167.697915 , 20.563129 ,
266110171 , 326.206328 , -1.542258 ,
459616072 , 266.677173 , 24.07476 ,
362904206 , 341.92037 , 17.797852 ,
267610016 , 349.993359 , 8.400057 ,
508015133 , 182.801693 , 30.172359 ,
449712246 , 214.011617 , -0.818307 ,
453709203 , 257.003603 , 3.951393 ,
217711221 , 241.022218 , 20.012549 ,
437215227 , 238.740883 , 51.487695 ,
397910217 , 199.638228 , 52.250684 ,
420603211 , 202.521071 , 14.720743 ,
140109192 , 222.568115 , 9.057197 ,
425505182 , 235.446496 , 7.696041 ,
531505019 , 216.082004 , 6.827234 ,
20704048 , 143.537939 , 13.106509 ,
234105163 , 223.175995 , 17.455925 ,
149416186 , 184.402597 , 44.256388 ,
158608023 , 353.361169 , 4.236052 ,
575505202 , 255.147727 , 19.336746 ,
525809187 , 146.463815 , 31.885356 ,
332004057 , 211.731112 , 28.183404 ,
236505016 , 244.679867 , 5.902698 ,
585105045 , 253.265073 , 51.569477 ,
566901058 , 254.639973 , 37.298605 ,
158401151 , 355.590093 , 33.135091 ,
190609017 , 170.436089 , 27.66495 ,
184613180 , 135.78585 , 20.968351 ,
459012056 , 268.436164 , 2.576204 ,
187908232 , 149.306136 , 27.360369 ,
255903061 , 18.475464 , 27.317932 ,
242415036 , 262.919724 , 2.469752 ,
353301053 , 340.611933 , 20.108001 ,
388504053 , 51.994094 , 0.335559 ,
152004179 , 237.644332 , 41.012641 ,
468707233 , 10.639846 , 33.178577 ,
206503078 , 188.318322 , 4.195322 ,
372008228 , 321.19774 , 19.422561 ,
308716014 , 192.91865 , 39.48769 ,
421411090 , 144.849267 , 57.568708 ,
269212177 , 49.429481 , 8.975764 ,
552505215 , 242.449918 , -3.02662 ,
341207054 , 166.049911 , 18.13108 ,
418608104 , 184.008217 , 9.111225 ,
346516107 , 237.392193 , 23.905334 ,
241809116 , 201.623276 , 5.343268 ,
33615079 , 192.349328 , 27.889898 ,
217712192 , 242.415931 , 19.619213 ,
241801024 , 201.362549 , 2.157815 ,
237215180 , 171.22708 , 3.923119 ,
236204025 , 259.992707 , 24.046817 ,
210210180 , 176.027211 , 45.639215 ,
568306171 , 243.681868 , 4.881171 ,
342805021 , 263.10588 , 15.54301 ,
266104108 , 327.672514 , -0.835813 ,
236904140 , 214.371635 , 3.101108 ,
285311030 , 10.998113 , 22.336778 ,
419914046 , 187.012268 , 39.429009 ,
576812009 , 257.55114 , 36.226783 ,
388504117 , 52.107534 , -0.198818 ,
571212205 , 208.987173 , 14.693257 ,
143102049 , 258.56852 , 38.661508 ,
372913203 , 22.382332 , 42.273133 ,
172513040 , 330.471741 , 29.142572 ,
566913028 , 258.144318 , 39.30219 ,
531502248 , 215.115856 , 6.764274 ,
143708182 , 257.975485 , 25.351729 ,
449704126 , 212.991551 , -3.485066 ,
370214159 , 314.723378 , 2.76503 ,
196308201 , 4.103006 , 25.480911 ,
362905058 , 341.020355 , 16.615522 ,
14608185 , 12.856251 , 33.79718 ,
409208026 , 177.372439 , 6.382177 ,
564510234 , 231.970222 , 1.533445 ,
20201130 , 166.935469 , 48.660865 ,
474511020 , 111.10427 , 12.591097 ,
437214250 , 236.094818 , 51.027341 ,
104801130 , 166.936113 , 13.667698 ,
456414155 , 242.318865 , 57.305396 ,
384611209 , 348.447903 , 22.07391 ,
236208054 , 261.899687 , 23.290268 ,
461412146 , 263.309339 , 2.953481 ,
438409141 , 249.442524 , -3.860759 ,
419502178 , 210.724101 , 36.194082 ,
293313202 , 30.544183 , 29.911221 ,
420610180 , 201.559266 , 13.310167 ,
564108055 , 170.682598 , 26.856194 ,
68407130 , 339.806656 , 1.255265 ,
343502067 , 183.07821 , 15.283285 ,
173311239 , 342.165566 , 9.313857 ,
363612187 , 24.14067 , 17.189737 ,
327513170 , 197.398125 , 1.083699 ,
458401098 , 238.116089 , 39.18989 ,
141406196 , 208.024938 , -0.019801 ,
279208073 , 120.6057 , 38.952674 ,
187905105 , 148.541768 , 26.875108 ,
205105083 , 161.854967 , -3.162765 ,
248507242 , 325.061164 , 13.19463 ,
531502055 , 215.340304 , 6.554937 ,
302304084 , 132.254181 , -2.986943 ,
450616185 , 185.028053 , 28.763711 ,
341414138 , 217.763865 , 31.081402 ,
571209049 , 207.924976 , 14.078668 ,
438414017 , 246.205891 , -3.100945 ,
527603187 , 152.82619 , 31.188681 ,
220305200 , 202.824098 , 7.435689 ,
289709148 , 16.700797 , 8.039025 ,
387209010 , 70.769822 , 12.32549 ,
502207161 , 176.554692 , -5.567346 ,
460314100 , 255.554778 , 17.090606 ,
123710023 , 137.015106 , 56.730549 ,
334612228 , 234.005311 , 38.932621 ,
81304016 , 141.26187 , -1.047465 ,
362205059 , 340.176066 , -0.724134 ,
284602112 , 5.697143 , 31.611813 ,
507503202 , 25.750671 , 17.620968 ,
337301025 , 238.286491 , 35.358809 ,
353307207 , 342.470189 , 19.994694 ,
420509180 , 169.956984 , 20.414326 ,
350308234 , 250.681002 , 22.001924 ,
461702065 , 271.558277 , 18.523211 ,
343507109 , 184.903725 , 15.380087 ,
242401112 , 263.234015 , -0.830594 ,
498002193 , 14.461224 , 5.527554 ,
431002181 , 175.663104 , 35.760836 ,
457716124 , 179.110205 , 5.154622 ,
451006185 , 147.304588 , 25.125573 ,
449203168 , 234.754291 , 4.075882 ,
133005178 , 240.793677 , 4.536228 ,
227008234 , 220.236587 , 33.453143 ,
187704214 , 62.818886 , 2.675067 ,
232613050 , 227.886612 , 2.488864 ,
121804053 , 191.525995 , 52.085764 ,
568303166 , 240.873168 , 5.451086 ,
558716186 , 171.103973 , -2.916578 ,
438414094 , 246.842113 , -3.218617 ,
379403194 , 13.0312 , 27.029538 ,
523307198 , 162.179381 , 24.499536 ,
270108139 , 113.53163 , 19.041293 ,
331706024 , 117.1825 , 40.327835 ,
164510129 , 351.415725 , 24.287098 ,
384608060 , 349.747333 , 19.343651 ,
105715217 , 194.412052 , -1.653425 ,
571203179 , 206.167627 , 13.267435 ,
199608249 , 134.258007 , 32.153003 ,
343901147 , 189.90042 , 37.678903 ,
264902182 , 339.554264 , 29.219071 ,
361413158 , 23.279861 , 4.818368 ,
203913021 , 39.966296 , 4.116576 ,
242707138 , 285.553621 , 45.356375 ,
205801127 , 163.116624 , 30.304445 ,
462603099 , 259.435796 , 36.859658 ,
487201160 , 154.108645 , -0.102063 ,
140108204 , 221.872226 , 6.826842 ,
459001176 , 267.852259 , -1.478496 ,
50506029 , 248.716683 , 37.226786 ,
81710064 , 149.392594 , -4.082246 ,
342703007 , 262.386703 , 16.220275 ,
546703118 , 251.642759 , 15.50714 ,
571301177 , 233.531421 , 18.290005 ,
433406048 , 239.441127 , 21.98203 ,
433205111 , 200.518181 , 37.902913 ,
343007006 , 174.66446 , 34.989243 ,
547104181 , 174.804235 , 21.195676 ,
310506126 , 204.738839 , 18.549531 ,
221305208 , 152.384425 , 11.872351 ,
450405069 , 267.891082 , 5.480889 ,
363807135 , 345.961096 , 11.70152 ,
122710007 , 153.81189 , 5.3771 ,
161008204 , 343.641535 , 2.217746 ,
212803087 , 201.174078 , -1.42478 ,
556310046 , 204.230911 , -0.407337 ,
81002230 , 48.916719 , 25.416027 ,
153603187 , 232.531974 , 54.429483 ,
87508111 , 3.042963 , 35.448765 ,
475506072 , 338.153071 , -2.362167 ,
289803111 , 47.955324 , 39.85295 ,
19005211 , 181.912073 , 25.894129 ,
433404034 , 237.295862 , 22.735344 ,
449901157 , 256.202826 , 1.922901 ,
200115067 , 75.965576 , 22.538581 ,
213714074 , 115.58276 , 27.617752 ,
456002030 , 155.304412 , 9.086157 ,
170313244 , 344.033719 , 38.125716 ,
301813128 , 197.035445 , 28.867833 ,
337415204 , 126.585907 , 13.188733 ,
532104171 , 194.23595 , 17.320278 ,
421311074 , 145.876578 , 57.599595 ,
569204046 , 205.707824 , 18.017135 ,
457312175 , 259.521442 , 1.628352 ,
28403181 , 166.043328 , 29.866949 ,
109109043 , 191.631405 , 46.521509 ,
237112149 , 261.182656 , -0.877634 ,
232716066 , 266.406033 , 11.660695 ,
433915111 , 244.856523 , 49.953209 ,
106814104 , 185.281961 , 33.698583 ,
106815239 , 187.3121 , 33.659864 ,
232704153 , 266.881216 , 9.771953 ,
96208098 , 186.363002 , 5.359566 ,
567412168 , 259.659994 , 9.142548 ,
50512054 , 247.606109 , 39.285979 ,
268106080 , 127.22048 , 19.503643 ,
491005176 , 145.956224 , 21.905227 ,
571706194 , 216.387139 , 14.602819 ,
174803177 , 337.063867 , 15.841365 ,
229911246 , 157.708119 , 3.25951 ,
386011078 , 20.586321 , 33.525135 ,
247807053 , 341.35856 , 3.185063 ,
81608153 , 120.85377 , 24.377513 ,
220305177 , 202.902803 , 7.55132 ,
120705163 , 172.388375 , 14.601493 ,
569412124 , 262.15876 , -0.787159 ,
573711112 , 225.740955 , 4.24594 ,
104110032 , 175.106528 , 11.793509 ,
137904071 , 247.671268 , 1.865272 ,
491016248 , 146.262032 , 24.802617 ,
220715058 , 187.211392 , 11.084348 ,
487009097 , 117.27638 , 60.077111 ,
290114007 , 29.602935 , 2.478289 ,
205116130 , 161.328536 , -0.026766 ,
214513021 , 200.496038 , 14.008869 ,
371609244 , 317.883108 , 15.337139 ,
574804087 , 207.535239 , -3.330727 ,
156204239 , 230.907219 , 32.881989 ,
169502075 , 97.956829 , 57.880877 ,
270101051 , 112.04032 , 17.967958 ,
231308047 , 241.378167 , 31.493315 ,
168015163 , 20.36087 , 46.18964 ,
456912162 , 188.82765 , 37.415643 ,
457314197 , 256.214813 , 0.517628 ,
379612101 , 37.12123 , 24.980074 ,
406209031 , 198.094944 , 5.698803 ,
574516103 , 232.455417 , 21.89986 ,
363812172 , 345.729549 , 14.376141 ,
237505125 , 228.653189 , 4.293014 ,
148608245 , 164.745816 , 48.709136 ,
283207229 , 167.379014 , 5.207639 ,
76705155 , 49.095076 , 31.339304 ,
284609042 , 8.25229 , 34.357024 ,
531307027 , 163.104571 , 8.974588 ,
371607199 , 317.837023 , 14.003182 ,
105709098 , 195.543709 , -1.595637 ,
78604133 , 120.73016 , 32.619169 ,
183408126 , 129.601036 , -1.592759 ,
487014113 , 111.65621 , 59.397957 ,
340715168 , 195.537188 , 1.767478 ,
152502134 , 231.132187 , 39.200231 ,
205107098 , 163.909063 , -3.6642 ,
248811143 , 3.839591 , 10.607934 ,
531505200 , 214.955534 , 7.293521 ,
393514122 , 170.550974 , 19.20233 ,
388509215 , 52.17612 , 0.536716 ,
48704174 , 202.672025 , 30.70393 ,
299415057 , 74.967034 , 31.375831 ,
280010185 , 178.442687 , 34.601701 ,
260309175 , 119.05462 , 28.745823 ,
392715076 , 119.99866 , 16.070975 ,
8804196 , 136.958014 , 26.430939 ,
531408012 , 186.362308 , 23.994126 ,
367309241 , 46.860146 , 5.445744 ,
568104025 , 171.8726 , 15.684673 ,
258301144 , 320.651032 , 22.18878 ,
384611139 , 348.360047 , 21.990308 ,
404808031 , 184.413278 , 31.625155 ,
96005053 , 169.888343 , 5.852501 ,
78308032 , 340.432093 , 7.497729 ,
461416218 , 261.171037 , 2.754518 ,
552402074 , 197.646774 , -4.491494 ,
301805022 , 194.99417 , 26.684136 ,
457311079 , 258.012577 , 1.855345 ,
300513077 , 174.394302 , 30.543216 ,
341510150 , 249.549107 , 5.274501 ,
576803048 , 254.754939 , 34.360656 ,
458515250 , 237.64105 , 42.197979 ,
450314106 , 238.311876 , -2.766409 ,
163815174 , 338.201044 , 20.880261 ,
335213165 , 207.635825 , 23.615628 ,
237914151 , 243.28752 , 20.3902 ,
120210073 , 208.482429 , 16.338686 ,
370210003 , 314.231275 , 2.11349 ,
456415174 , 243.958268 , 58.015475 ,
110310139 , 205.490031 , 28.376418 ,
575515016 , 255.144668 , 21.82262 ,
206515080 , 188.628439 , 5.305483 ,
461404067 , 263.192404 , 1.276579 ,
576802205 , 254.5616 , 32.789513 ,
267115122 , 122.62488 , 29.941498 ,
248504215 , 324.380463 , 15.508733 ,
279810011 , 114.26966 , 20.025804 ,
267913013 , 143.821275 , -0.662374 ,
141404218 , 206.146163 , 1.0913 ,
568215050 , 222.536615 , 58.672329 ,
336616215 , 164.090442 , -1.815729 ,
190512115 , 123.58157 , 24.054707 ,
237911028 , 245.872209 , 22.15038 ,
343416132 , 154.357929 , 44.506193 ,
230106210 , 212.922395 , 30.68898 ,
340116081 , 205.247213 , 54.605029 ,
144706170 , 257.172848 , 31.84996 ,
247808210 , 340.612858 , 3.174689 ,
220714081 , 186.965694 , 11.148574 ,
230812085 , 211.966007 , 14.373026 ,
142514154 , 144.771182 , 19.201191 ,
268110035 , 123.50467 , 19.193177 ,
163102171 , 3.071511 , 25.334767 ,
462212119 , 233.867577 , 29.616615 ,
14705212 , 24.575794 , 28.800034 ,
342707141 , 264.922008 , 15.600394 ,
2713090 , 120.42984 , 28.182141 ,
25603044 , 156.942978 , 38.751609 ,
538108126 , 156.541418 , 53.922927 ,
571816065 , 235.706089 , 16.017302 ,
545012055 , 141.734846 , 27.018505 ,
139808050 , 151.468991 , 23.745576 ,
457713135 , 181.533701 , 4.011582 ,
433804151 , 230.681478 , 52.183707 ,
310505167 , 202.479874 , 18.14304 ,
58911148 , 325.494102 , 9.957568 ,
202402159 , 159.183081 , 1.170064 ,
198211080 , 43.107313 , 33.145022 ,
102602042 , 165.139702 , 12.460618 ,
106804036 , 187.915003 , 33.408973 ,
22616195 , 143.734405 , 33.018702 ,
473503165 , 26.953093 , 8.644475 ,
528408082 , 177.723076 , -3.992022 ,
506506022 , 154.102435 , 5.224874 ,
499810246 , 174.032904 , -4.013278 ,
156711020 , 349.042232 , 18.529951 ,
327502091 , 194.273266 , -1.245157 ,
309703169 , 218.783124 , 18.473465 ,
418411009 , 111.74122 , 17.048717 ,
553902204 , 181.056122 , 53.518484 ,
457705043 , 179.316553 , 2.235758 ,
228515183 , 250.076094 , 31.482697 ,
164414029 , 8.404135 , 45.075546 ,
241608017 , 262.10621 , 8.201602 ,
187012091 , 22.595961 , -0.71969 ,
279203120 , 117.56213 , 39.612255 ,
223707112 , 141.761434 , 6.282812 ,
104915148 , 166.8058 , 16.120592 ,
186103047 , 132.937707 , 26.051141 ,
309503163 , 170.51277 , 22.861696 ,
335113238 , 166.739051 , 0.616664 ,
105305063 , 126.092486 , 49.040795 ,
236714217 , 198.09868 , 3.905997 ,
504512102 , 18.057497 , 4.98419 ,
402507038 , 172.87639 , 2.203635 ,
48314067 , 183.115879 , 28.603329 ,
229413113 , 225.913729 , 6.568438 ,
131408037 , 216.098845 , 0.034188 ,
66714213 , 358.200162 , 12.944291 ,
286606248 , 17.973557 , 12.344218 ,
140703132 , 171.627291 , 47.569398 ,
161709212 , 37.39972 , 25.528589 ,
91311011 , 166.352621 , 8.995547 ,
343007167 , 174.584921 , 34.754546 ,
291309163 , 172.835505 , 16.024413 ,
144713109 , 256.397541 , 33.161536 ,
213708193 , 117.87583 , 26.178832 ,
267509117 , 352.695583 , 9.617089 ,
144711080 , 253.977562 , 33.747085 ,
353605146 , 330.12946 , 5.700996 ,
155415028 , 270.389744 , 55.088409 ,
456712229 , 211.669357 , 45.727088 ,
51514062 , 255.371 , 16.151991 ,
270604047 , 54.690918 , 7.959596 ,
457502045 , 237.048729 , 0.617401 ,
285902246 , 10.565177 , 13.920755 ,
158007245 , 49.46926 , -8.797246 ,
449705082 , 212.901966 , -4.358571 ,
286606081 , 18.206313 , 12.779085 ,
224006116 , 194.456428 , 12.707469 ,
434805073 , 214.548628 , -0.567711 ,
350202168 , 228.016834 , 31.644937 ,
237405135 , 198.692955 , 31.367579 ,
346504068 , 238.194142 , 22.510211 ,
282811146 , 69.300155 , 18.50294 ,
140008047 , 190.208646 , -5.900921 ,
105604140 , 194.372984 , -3.499079 ,
20107028 , 55.090878 , 3.99244 ,
557605245 , 156.526069 , 28.727987 ,
229502040 , 222.830156 , 3.985181 ,
42215129 , 215.665679 , 30.458328 ,
101003227 , 57.808749 , 2.568152 ,
448004008 , 266.6367 , 14.887995 ,
160708172 , 353.124127 , 4.352006 ,
110111144 , 184.333816 , 58.526823 ,
502210034 , 173.976294 , -4.595697 ,
526012191 , 206.159472 , 35.652203 ,
211608101 , 150.4461 , 9.933525 ,
149911110 , 232.609371 , 54.035635 ,
327511105 , 196.405869 , 2.436782 ,
122707088 , 157.391945 , 4.217858 ,
457716013 , 177.800381 , 4.760669 ,
448513045 , 188.956797 , 48.642422 ,
254808172 , 322.046877 , -0.153653 ,
90302023 , 19.158775 , 25.368359 ,
103610037 , 169.081756 , 9.642514 ,
91308131 , 167.769882 , 6.444201 ,
14806056 , 1.577001 , 30.887014 ,
418614104 , 181.154107 , 11.051347 ,
343502120 , 182.61489 , 14.851055 ,
144214047 , 194.054183 , 0.4839 ,
419516019 , 209.809669 , 38.525033 ,
552502078 , 241.665001 , -3.470255 ,
254110243 , 59.572253 , 14.329746 ,
552415170 , 197.887058 , -1.335867 ,
414809172 , 50.432629 , 9.390725 ,
498009018 , 16.878192 , 6.941147 ,
236704124 , 200.51027 , 3.17407 ,
384611125 , 348.709232 , 21.758333 ,
449709157 , 213.513246 , -2.083021 ,
335815080 , 203.378288 , 43.274173 ,
176312154 , 117.86872 , 21.545155 ,
531415035 , 185.674603 , 26.259868 ,
227007208 , 221.031595 , 31.900856 ,
51102196 , 224.361707 , 25.819016 ,
213803016 , 152.55058 , 27.776562 ,
572206183 , 208.951998 , -3.436193 ,
31710187 , 150.06143 , 39.740415 ,
531216106 , 136.269849 , 12.345657 ,
400405223 , 173.463329 , 4.646742 ,
434707248 , 180.387608 , 15.306398 ,
507104177 , 175.218842 , 27.841763 ,
418115185 , 169.779921 , 1.388242 ,
341814048 , 261.891085 , 20.308863 ,
526907109 , 147.794539 , 17.396663 ,
264114065 , 346.84589 , 35.497151 ,
342706107 , 265.175652 , 15.746268 ,
500009143 , 32.973318 , 1.9161 ,
347215243 , 190.953853 , 9.912617 ,
342107025 , 196.439659 , 9.179071 ,
557701179 , 234.026622 , -0.664475 ,
67508225 , 325.674988 , 0.762468 ,
341504128 , 251.527603 , 4.914307 ,
524107206 , 119.67062 , 43.807671 ,
66912009 , 321.280919 , -1.444878 ,
87502051 , 1.502069 , 34.914581 ,
337114015 , 164.847018 , 11.08936 ,
33604128 , 192.890899 , 26.408468 ,
571703170 , 213.3755 , 15.237002 ,
221309190 , 154.056492 , 14.270164 ,
280104202 , 21.193257 , 36.888356 ,
301801221 , 194.824316 , 25.812047 ,
418002132 , 221.781301 , 44.743051 ,
198809205 , 124.332275 , 47.373977 ,
531309201 , 163.106833 , 10.979078 ,
320402205 , 219.703226 , 24.491683 ,
418706082 , 219.81218 , 13.66291 ,
220912072 , 237.759886 , 30.412301 ,
50603052 , 265.236794 , 5.947683 ,
404113184 , 186.151727 , 17.575699 ,
199802096 , 180.298392 , -0.948523 ,
154405066 , 210.538828 , 55.794885 ,
267507069 , 353.247929 , 7.170638 ,
569216097 , 204.316426 , 18.884032 ,
527008213 , 175.109956 , 43.3191 ,
238410248 , 177.98467 , 3.487063 ,
362906030 , 343.721112 , 16.946858 ,
39714019 , 130.259756 , 3.759256 ,
50413100 , 151.970323 , 29.602915 ,
130207035 , 130.750503 , 31.696008 ,
337710206 , 193.260578 , 16.667799 ,
249106040 , 334.231276 , 23.888283 ,
82315080 , 40.030882 , 36.10907 ,
145214208 , 199.883998 , 31.550779 ,
214501172 , 198.274118 , 11.808831 ,
354411171 , 285.889021 , 51.111261 ,
134312036 , 215.142922 , 48.08102 ,
220714067 , 186.629909 , 10.507546 ,
278904144 , 36.717261 , 1.540567 ,
144305154 , 252.765788 , 14.332081 ,
7809032 , 152.978591 , 0.505461 ,
172512084 , 329.068191 , 30.293602 ,
205101221 , 161.898417 , -4.173508 ,
50916139 , 209.96099 , 11.514465 ,
438401233 , 247.769247 , -6.663933 ,
316714155 , 183.315084 , 6.282001 ,
450202026 , 204.463454 , 16.082375 ,
158201114 , 322.307719 , 14.096632 ,
523214051 , 129.699986 , 19.077607 ,
340912054 , 238.794767 , 24.185662 ,
362912111 , 343.530456 , 18.81034 ,
450612059 , 187.612988 , 29.158781 ,
441116102 , 224.992027 , 3.529931 ,
209006122 , 44.52648 , 23.875513 ,
316715075 , 183.901442 , 6.367228 ,
506207027 , 22.401025 , -3.721469 ,
406215186 , 197.044493 , 6.094577 ,
284709050 , 59.423118 , 17.249616 ,
278908010 , 37.771128 , 1.150714 ,
487402230 , 2.009278 , 21.772016 ,
144809065 , 261.192702 , 49.426264 ,
248807158 , 4.818276 , 5.852757 ,
263407090 , 337.682119 , -3.811098 ,
14604216 , 12.572642 , 35.557291 ,
212814123 , 199.997404 , -0.744234 ,
362214223 , 338.666781 , 0.490361 ,
145304198 , 228.928927 , 42.221491 ,
407511194 , 144.666707 , -1.00554 ,
564809157 , 160.971056 , 19.111973 ,
156205080 , 230.264556 , 31.619418 ,
386207157 , 109.18395 , 11.525003 ,
316712086 , 186.013033 , 7.25414 ,
431704100 , 131.665437 , 18.372754 ,
552506194 , 245.112545 , -2.523193 ,
398610248 , 159.072839 , 45.499206 ,
414804217 , 50.195847 , 9.279818 ,
267314144 , 23.450618 , 26.699296 ,
507904100 , 159.973452 , 31.545885 ,
556410151 , 204.827184 , -0.092707 ,
309906070 , 109.171438 , 50.99233 ,
309713130 , 221.452508 , 18.747812 ,
170514075 , 297.691621 , 46.161756 ,
96206112 , 186.933231 , 4.566439 ,
567112073 , 164.958053 , 51.037911 ,
565608226 , 195.474675 , 27.640038 ,
