name,specobjid,ra,dec,plate,mjd,fiberid,fehadop,fehadopunc,elodiervfinal,elodiervfinalerr,fehspec,fehspecunc,psfMag_g,fiberMag_g
S1759,3261872569657092096,191.39245,-2.100272,2897,54585,511,-1.364883,0.0595,34.403416,5.852059,-1.364883,0.0595,17.714424,18.069418
S3113,2603230730184058880,9.556017,8.040498,2312,53709,546,-1.764731,0.1079,-63.911041,4.718108,-1.764731,0.1079,17.769451,18.061321
S1627,3149187196859213824,262.66434,7.619549,2797,54616,164,-1.446633,0.064456,-213.261246,2.128804,-1.110355,0.0378,15.870463,16.25444
S1024,3598505650864365568,143.1543,15.134352,3196,54834,471,-1.887626,0.252,123.721382,1.654623,-1.944375,0.0326,15.664123,15.966949
S2113,2986043858741127168,201.35903,22.539046,2652,54508,572,-1.510296,0.03,-148.398346,2.100849,-1.510296,0.03,15.523132,15.920051
S2882,2526608515066259456,200.09885,27.499738,2244,53795,324,-2.088767,0.246601,16.305283,3.409842,-2.016962,0.0439,16.481911,16.840334
S2964,2594205939632465920,139.89766,22.552845,2304,53762,482,-1.746128,0.049943,132.500488,1.895623,-1.796071,0.043496,15.73491,16.056398
S3282,2488270739266889728,250.58217,12.806726,2210,53535,116,-1.868721,0.0289,-121.069328,2.511959,-1.868721,0.0289,15.377857,15.714566
S3631,2146013381323155456,25.881854,-0.647393,1906,53293,175,-1.953007,0.164,62.048798,3.3135,-1.780071,0.057316,16.994816,17.305525
S3968,1873647303324100608,42.75218,0.60785,1664,52973,545,-1.521928,0.0173,-11.629346,1.358765,-1.521928,0.0173,16.46586,16.778318
S2445,1942220841584453632,235.87486,9.5311203,1725,54266,158,-2.167001,0.135603,161.67865,2.809083,-1.949097,0.046293,16.092176,16.374962
S359,3837227219353182208,224.98344,12.214886,3408,54948,583,-1.880324,0.114,9.594935,13.314062,-1.880324,0.114,19.558607,19.833092
S3350,1776828716203141120,241.12238,29.88985,1578,53496,577,-0.666419,0.0442,7.824917,13.830982,-0.666419,0.0442,18.967838,19.281061
S3882,1556128138814056448,220.03846,37.502099,1382,53115,489,-2.262809,0.17,-80.024483,3.103837,-1.961706,0.0398,16.213566,16.500496
S3717,1896044084766730240,246.14944,31.369942,1684,53239,104,-1.983342,0.0279,-184.870605,2.281683,-1.983342,0.0279,15.514636,15.842665
S206,3805555512523726848,209.22733,40.292366,3380,54977,50,-1.2323,0.093643,-170.168289,2.00874,-1.138657,0.0325,15.861006,16.188744
S824,3668273787654217728,159.5955,45.148605,3258,54884,334,-1.927643,0.077,41.634022,4.050785,-1.927643,0.077,17.685015,18.008732
S573,3715489291355398144,164.55716,15.064886,3300,54914,71,-1.335423,0.018411,52.665768,2.56655,-1.353834,0.0337,16.748848,17.122728
S606,3711109936458080256,219.94843,55.762146,3296,54909,523,-9999,-9999,-142.568695,13.017612,-9999,-9999,19.712347,19.973074
S4099,1189094658899208192,243.26909,37.988893,1056,52764,525,-1.720086,0.133491,118.108345,2.203231,-1.637017,0.0218,15.285385,15.573532
S4168,1182235354887907328,228.83593,45.758446,1050,52721,147,-2.753417,0.293,-89.209129,3.907051,-2.154708,0.0818,16.926882,17.254387
S292,3735744495183044608,204.87649,53.303153,3318,54951,31,-1.898265,0.0378,-227.244171,2.338693,-1.898265,0.0378,16.017241,16.423044
S373,3721102298735288320,187.13957,53.905883,3305,54945,11,-2.075337,0.495,-314.948639,4.379985,-1.78937,0.0592,17.127247,17.461119
S2027,3258442642362492928,180.49425,51.010434,2894,54539,321,-1.160932,0.0342,36.420246,2.989084,-1.160932,0.0342,17.173851,17.498045
S4185,1361303741944326144,129.04886,33.145357,1209,52674,330,-1.521817,0.0351,-152.378372,2.469423,-1.521817,0.0351,15.882708,16.197937
S3564,2339633806987860992,114.89728,20.68708,2078,53378,50,-1.993084,0.139,309.789429,5.959356,-1.990523,0.0722,17.16062,17.487768
S4236,3589486356931387392,124.15328,31.186774,3188,54831,427,-0.996866,0.142421,44.179443,3.184944,-0.854445,0.0328,17.716555,18.0417
S4554,775841555909994496,6.5534039,0.32647801,689,52262,351,-2.11398,0.0562,-57.678982,3.871921,-2.11398,0.0562,16.63924,16.928654
S1278,3523089047343964160,338.7456,13.675233,3129,54747,539,-1.751817,0.077228,-302.409882,1.374922,-1.829045,0.0377,16.565205,16.854603
S4368,1040340625309853696,232.08653,-1.700344,924,52409,33,-2.016381,0.0327,-100.020409,2.312254,-2.016381,0.0327,15.837605,16.139833
S4503,674578185182013440,184.52881,65.021684,599,52317,597,-2.239697,0.0305,-49.179752,3.349278,-2.239697,0.0305,17.18412,17.455093
S1227,3521893328935297024,338.98674,12.956265,3128,54776,285,-1.829308,0.298,-71.026436,1.716697,-1.933756,0.0249,16.11879,16.418959
S4903,404367147020609536,262.53238,54.32618,359,51821,615,-1.090076,0.147198,-30.184412,4.1327,-0.942878,0.0279,17.49102,17.81249
S1896,3259625167587928064,189.36842,1.094945,2895,54567,527,-1.976512,0.0761,-28.601271,4.716416,-1.976512,0.0761,17.337957,17.658358
S4785,329910966152095744,194.81876,-1.0228828,293,51689,81,-2.245208,0.161,240.423615,2.924293,-2.309541,0.132,16.312819,16.646702
S4568,850226540733032448,117.3765,32.893836,755,52235,626,-1.127393,0.021581,304.523438,2.714847,-1.148974,0.0486,16.12344,16.444492
S1427,2873346117997717504,279.09035,63.769415,2552,54632,180,-1.434939,0.0375,-240.676559,2.627907,-1.434939,0.0375,16.579456,16.912798
S3768,1945659546785572864,239.40209,8.7094234,1728,53228,380,-2.196493,0.1123,-84.114632,10.232931,-2.196493,0.1123,18.744379,19.036299
S1810,3268531761763608576,205.29206,9.000337,2903,54581,161,-9999,-9999,34.620071,5.954786,-9999,-9999,16.886723,17.1868
S996,3572494779415633920,178.96365,48.924553,3173,54849,52,-1.219364,0.175739,-66.486366,1.664973,-1.219364,0.0467,16.205093,16.538471
S4633,765762056900077568,351.35395,0.16867415,680,52200,546,-1.510072,0.0405,-154.073456,2.865215,-1.510072,0.0405,16.581558,16.852634
S3195,2538957126299130880,250.19394,36.281244,2255,53565,192,-1.832938,0.0202,-240.082214,1.709742,-1.832938,0.0202,15.168711,15.47684
S3302,2455691659795523584,253.87382,39.729463,2181,53524,378,-1.704435,0.327,2.01382,2.122347,-1.701402,0.0264,14.967069,15.302861
S4740,589007038600734720,194.8222,2.9798185,523,52026,587,-2.025205,0.1329,-28.171402,16.37598,-2.025205,0.1329,18.971985,19.280807
S1221,3558972159609118720,117.11256,40.210112,3161,54779,9,-2.053567,0.412,225.699707,8.901242,-1.295431,0.091,19.606083,19.740292
S1357,3532087999976284160,305.64102,-12.821935,3137,54730,509,-1.51298,0.0398,41.001556,1.080245,-1.51298,0.0398,15.769104,16.083971
S3370,2260833184608446464,175.99348,31.856621,2008,53473,95,-2.451911,0.0652,-25.655851,6.873128,-2.451911,0.0652,17.713663,18.05261
S3004,2256421123753273344,182.38288,32.322199,2004,53737,428,-1.707983,0.162,-27.274088,8.422186,-1.20222,0.0581,18.315437,18.625364
S962,3581644365610721280,181.58111,31.860385,3181,54860,570,-1.510113,0.237,-89.441208,1.809814,-1.277085,0.0314,15.82229,16.138048
S4272,1185705959096346624,236.17659,41.780957,1053,52468,485,-2.032775,0.579,-174.907669,4.00186,-1.959163,0.047,16.940849,17.266079
S94,3903597040596262912,240.8715,39.408744,3467,54999,371,-1.185223,0.135,-162.032608,1.791346,-1.086009,0.0242,15.634072,15.982481
S1723,3336095926790940672,192.91269,9.650583,2963,54589,198,-1.698517,0.179,156.561234,2.225164,-1.827785,0.0475,15.617493,15.970584
S4131,1454754259886172160,228.04002,41.355766,1292,52736,333,-2.351533,0.457,-32.560223,3.246326,-2.037288,0.0467,16.279219,16.61775
S4497,972850950836348928,128.947,36.486623,864,52320,267,-1.326692,0.0409,224.909592,6.485857,-1.326692,0.0409,17.49271,17.815493
S1064,3589484982541852672,124.06049,31.125204,3188,54831,422,-1.59555,0.215,60.004837,6.726533,-1.939296,0.0721,18.246279,18.553143
S4706,605882617992079360,223.91392,2.4759177,538,52029,540,-1.665235,0.127,167.478317,2.747759,-1.842334,0.0243,16.480255,16.794403
S3595,2303695993700378624,31.069427,22.72151,2046,53327,381,-1.980681,0.055451,-117.447739,2.614124,-1.952114,0.0363,16.561735,16.923555
S4842,529297233393248256,135.9914,1.1186363,470,51929,452,-1.750266,0.0399,69.79258,3.52306,-1.750266,0.0399,16.682573,17.033916
S2366,2954418603643922432,0.937202,-5.616674,2624,54380,208,-1.575751,0.0465,-162.267197,3.06771,-1.575751,0.0465,16.974737,17.285042
S2332,2949869649447118848,336.55672,38.249842,2620,54397,43,-1.388451,0.0633,-186.857666,8.946774,-1.388451,0.0633,17.460299,17.76256
S2727,2748427019040614400,45.299878,38.231175,2441,54065,383,-0.473985,0.016404,-25.528984,3.157161,-0.49039,0.0397,16.615461,16.957197
S1532,2593051466969147392,301.26341,-10.684792,2303,54629,378,-1.966563,0.0353,-190.015305,2.174656,-1.966563,0.0353,16.323915,16.607767
S1289,3533210051760201728,303.40193,-12.099115,3138,54740,495,-1.389308,0.202,-159.667725,1.259471,-1.783548,0.0231,16.45442,16.777905
S1498,2593072632567982080,301.81813,-10.606975,2303,54629,455,-1.635098,0.0318,-44.651611,1.569906,-1.635098,0.0318,15.180579,15.499167
S2536,2922866740192897024,183.81992,17.314823,2596,54207,111,-1.883772,0.0941,-60.268051,7.518043,-1.883772,0.0941,18.038357,18.324106
S1791,3292133053748504576,195.81006,19.009772,2924,54582,6,-1.961591,0.1382,31.846777,10.809484,-1.961591,0.1382,18.893324,19.134125
S630,3569277058804719616,172.81542,19.836791,3170,54859,634,-1.587666,0.0723,117.061714,3.367501,-1.587666,0.0723,17.697165,18.064335
S2068,3117713675020953600,206.79545,22.015663,2769,54527,352,-1.886992,0.0283,-55.811638,2.460875,-1.886992,0.0283,15.676352,16.031824
S2468,2998384772654327808,197.66832,25.238171,2663,54234,412,-1.969685,0.0449,38.351196,2.478902,-1.969685,0.0449,15.564374,15.89481
S2970,2578360602099476480,139.94876,21.806676,2290,53727,181,-2.501976,0.095687,58.562923,3.655038,-2.406289,0.0872,16.917265,17.233492
S2034,3145880689191184384,231.31898,18.108802,2794,54537,423,-1.659267,0.248,-73.968391,6.606642,-1.718882,0.0762,18.230732,18.53591
S2795,2486132194939004928,246.76937,16.595728,2208,53880,528,-1.408424,0.018801,-18.836388,8.514256,-1.443278,0.0432,18.251976,18.553831
S596,3703192353243242496,240.74123,18.046574,3289,54910,391,-1.773712,0.173,-52.479866,1.521061,-1.786059,0.0313,15.873905,16.198927
S2902,2482725906456537088,241.8776,21.159035,2205,53793,424,-1.849098,0.0676,-93.355446,5.67152,-1.849098,0.0676,18.090662,18.418797
S2761,2487277336752318464,249.12816,15.599501,2209,53907,598,-1.409843,0.0409,61.660389,2.681967,-1.409843,0.0409,16.513926,16.888235
S3336,2285645863948675072,167.34447,36.504512,2030,53499,251,-1.439464,0.24,-25.305286,3.924386,-1.645486,0.0371,16.818264,17.157879
S4599,791540107164280832,34.627174,0.02110961,703,52209,118,-1.807421,0.046,-12.410806,2.859827,-1.807421,0.046,16.73988,17.016758
S4638,788260538688759808,28.327619,0.17226945,700,52199,475,-2.006287,0.056,-94.034409,6.623778,-2.006287,0.056,18.083487,18.373585
S3561,2305868629532502016,47.539532,-0.70063,2048,53378,93,-1.808564,0.0525,-55.876255,5.444722,-1.808564,0.0525,17.486654,17.767668
S3161,2086422329579038720,244.17555,21.575314,1853,53566,472,-1.798964,0.0604,-119.555824,7.057286,-1.798964,0.0604,18.172182,18.484854
S1689,3274277810033682432,218.31883,8.558369,2908,54611,585,-1.301438,0.115259,-2.842281,4.103606,-1.122752,0.081542,17.703457,18.017876
S1464,3276408114131265536,226.84,31.596758,2910,54630,143,-2.261052,0.0722,-258.593475,2.664778,-2.261052,0.0722,16.628036,16.96067
S455,3700967766862438400,155.12812,42.988411,3287,54941,490,-9999,-9999,1.498651,2.080709,-9999,-9999,16.506868,16.832478
S3995,1427788190764263424,129.38178,29.797998,1268,52933,535,-1.886992,0.0206,-84.084122,1.891663,-1.886992,0.0206,14.774896,15.128838
S1030,3583895065459793920,50.067966,0.84873429,3183,54833,566,-2.131649,5.620361E-3,31.198837,5.712983,-2.137269,0.04718,18.448734,18.728329
S60,3888871831188381696,239.97899,45.642286,3454,55003,49,-1.890672,0.0646,-184.716873,2.69071,-1.890672,0.0646,16.837181,17.150635
S2434,2774266645277861888,231.92092,49.39185,2464,54272,179,-1.772816,0.219444,62.004066,4.383327,-1.553372,0.072762,17.888411,18.240381
S2693,2690928608708421632,164.41314,47.468132,2390,54094,101,-1.832022,0.0287,172.524384,1.226502,-1.832022,0.0287,14.060784,14.497535
S1825,3273020792845133824,217.81691,44.994935,2907,54580,108,-1.793366,0.0477,-28.914631,2.641351,-1.793366,0.0477,17.026506,17.354233
S4165,1446827880343431168,209.63797,47.146411,1285,52723,169,-1.988901,0.0761,-108.974823,6.937346,-1.988901,0.0761,17.569239,17.918476
S1132,3545474555319525376,137.49746,37.567736,3149,54806,57,-2.042171,0.0521,299.327515,1.532003,-2.042171,0.0521,16.484522,16.83519
S4204,986404361649285120,162.28252,50.947323,876,52669,422,-1.892627,0.0469,2.103615,7.751129,-1.892627,0.0469,18.288164,18.607729
S4463,989707564356757504,172.42738,51.206884,879,52365,151,-2.308982,0.18,42.277802,2.06967,-2.052407,0.0457,15.695162,16.048241
S4340,1038236710095316992,226.89949,-1.435585,922,52426,571,-1.332313,0.11,-89.79882,2.561458,-0.707798,0.0274,16.539879,16.855505
S4306,923385848827766784,254.44947,37.661754,820,52438,538,-1.66063,0.0679,-71.227623,3.989457,-1.66063,0.0679,17.220659,17.512503
S4170,1029122038528239616,208.74957,-2.4914196,914,52721,180,-2.322209,0.135,35.856236,3.300912,-1.720131,0.0454,16.937834,17.269157
S2766,1102266219999815680,260.66597,26.546226,979,52427,37,-1.44196,0.186,-43.539661,3.762751,-1.603533,0.0405,16.858845,17.16733
S1647,3296664416581347328,205.80517,8.834374,2928,54614,107,-2.25574,0.0927,-120.908958,6.578866,-2.25574,0.0927,18.834843,19.136948
S68,3918282392774746112,252.58355,32.143432,3480,54999,548,-1.790968,0.0615,-107.128746,2.25167,-1.790968,0.0615,17.225096,17.539202
S368,3721273547671314432,187.8061,54.240783,3305,54945,634,-0.922183,0.0834,38.691639,4.3445,-0.883956,0.0428,17.778522,18.119835
S761,3655908954833264640,178.98077,7.2735858,3247,54888,407,-1.423216,0.097,-53.095333,2.195341,-1.395541,0.0299,16.505512,16.847725
S2376,2598689208646264832,332.28869,7.522264,2308,54379,408,-0.213889,0.015737,-16.304739,2.891656,-0.072404,0.012152,15.829755,16.105257
S2283,3159408253746571264,122.87819,-7.29702,2806,54425,484,-2.033569,0.0446,219.514526,1.521406,-2.033569,0.0446,15.427345,15.746778
S1783,3221314609331857408,172.17665,-6.815495,2861,54583,418,-1.52551,0.0539,-69.982971,2.896188,-1.52551,0.0539,16.534286,16.829805
S2683,2952115122002225152,355.51254,7.96033,2622,54095,20,-1.995273,0.0524,-372.33075,3.367972,-1.995273,0.0524,16.531382,16.818867
S1483,2593058613794727936,301.30469,-10.15709,2303,54629,404,-1.847263,0.047,-351.94281,3.015212,-1.847263,0.047,16.902164,17.201069
S1347,3531978048813506560,305.71581,-13.466928,3137,54730,109,-2.004084,0.0612,-71.444748,1.91899,-2.004084,0.0612,16.781832,17.0702
S1590,3149251518289438720,261.3879,8.075584,2797,54616,398,-1.451929,0.187,-141.380859,1.815627,-1.749013,0.0289,15.752463,16.05451
S2426,3152532456121408512,290.79184,36.286753,2800,54326,46,-0.645613,0.125,-18.068169,1.112582,0.468905,0.035839,15.599169,15.954188
S1883,3264084237011150848,194.16176,20.553607,2899,54568,365,-2.130585,0.0296,13.148369,3.116648,-2.130585,0.0296,17.013849,17.330702
S2962,2669660199966500864,150.28745,18.99485,2371,53762,551,-1.823588,8.505344E-3,33.134243,2.718584,-1.832093,0.051968,16.760126,17.096188
S1054,3590630673691549696,130.225,15.40238,3189,54833,494,-1.643055,0.01147,-36.286491,2.046046,-1.643055,0.01147,16.733406,17.050446
S2826,3580534958445404160,184.50186,29.860635,3180,54864,630,-9999,-9999,-164.332047,2.111895,-9999,-9999,16.005398,16.360861
S3069,2596379123760785408,33.049869,6.268673,2306,53726,196,-2.08281,0.0387,-178.405045,1.614355,-2.08281,0.0387,14.634604,14.9656
S1197,3507198631193190400,18.948601,16.8575,3115,54793,74,-2.337408,0.422,-181.239563,3.771882,-1.83019,0.0746,18.031454,18.365839
S154,3875497096534663168,247.8811,53.187868,3442,54983,544,-1.63871,0.0709,-212.74501,4.647577,-1.63871,0.0709,18.180006,18.49901
S1433,3337326555901749248,220.14496,21.728071,2964,54632,579,-1.979768,0.276,-75.960579,1.695001,-2.102998,0.0519,14.834961,15.143013
S1940,2451129803382745088,243.67723,16.517747,2177,54557,166,-1.902409,0.0363,-5.961331,1.598608,-1.902409,0.0363,16.400341,16.717554
S3519,2348674541733046272,136.06399,24.466855,2086,53401,172,-2.023695,0.0369,50.184692,2.024513,-2.023695,0.0369,14.729158,15.067626
S3569,1982884889816492032,177.54848,15.103966,1761,53376,637,-0.901864,0.026833,50.673088,8.867585,-0.875031,0.0555,17.965565,18.26083
S4262,773577665763371008,2.6294736,-0.23289282,687,52518,307,-1.667619,0.144,49.817776,2.788724,-1.080173,0.036,16.089531,16.384432
S4005,763429454457366528,346.17425,-0.81582496,678,52884,252,-2.087826,0.1616,-297.798676,13.117369,-2.087826,0.1616,18.748962,19.034409
S3755,1869107973880571904,301.59671,77.849404,1660,53230,415,-1.571931,0.0628,-105.373283,6.331293,-1.571931,0.0628,17.611456,18.094721
S3176,2087457519776589824,247.05369,19.988395,1854,53566,142,-1.584455,0.04882,79.691597,3.742123,-1.584455,0.04882,16.86202,17.167925
S3862,1943466294439340032,238.81718,8.9835615,1726,53137,593,-1.47305,0.101,-120.18132,1.664862,-1.029499,0.035,14.828212,15.138832
S11,3915899476350443520,241.63485,36.330692,3478,55008,71,-1.978656,0.353,-42.50742,2.180451,-1.794851,0.0595,16.104063,16.505764
S3469,1894994604223129600,241.97546,34.858651,1683,53436,382,-1.941489,0.0918,-63.173016,5.19285,-1.941489,0.0918,17.313078,17.673441
S204,3857484622069866496,252.95051,21.882656,3426,54977,551,-1.805069,0.493,-290.415558,1.671218,-1.969917,0.0328,16.135813,16.454388
S554,3724529476042858496,231.38891,6.3244412,3308,54919,191,-1.282026,0.0249,-168.859528,2.065974,-1.282026,0.0249,16.876343,17.174063
S2912,2036831335301015552,210.77708,8.7508984,1809,53792,285,-2.183569,0.0943,82.798515,6.325729,-2.183569,0.0943,17.787422,18.077738
S1140,3546715354191470592,169.70932,39.519548,3150,54806,475,-2.0488,0.0382,-60.492622,1.890889,-2.0488,0.0382,16.168039,16.514408
S411,3732400330416168960,224.1012,32.791605,3315,54942,153,-1.58092,0.0571,-82.713615,4.07664,-1.58092,0.0571,17.706604,18.029163
S3869,1558248272210978816,225.98442,34.112395,1384,53121,10,-1.214994,0.0725,-214.742874,4.188334,-1.214994,0.0725,16.96603,17.320873
S361,3814573431513522176,223.57007,9.2047917,3388,54947,89,-1.531219,0.0208,-113.656036,1.642208,-1.531219,0.0208,15.736248,16.045046
S3355,2417420683135969280,161.02242,10.572187,2147,53491,413,-2.014524,0.0848,202.837631,8.544371,-2.014524,0.0848,18.28783,18.65679
S654,3653595307591180288,176.20314,12.389096,3245,54894,182,-1.842418,0.096022,-3.62452,4.646266,-1.746395,0.0726,18.308153,18.63526
S4112,1443456778296649728,200.17574,48.351614,1282,52759,193,-1.583434,0.355,-150.084061,11.18973,-1.171051,0.0804,18.237843,18.657087
S2126,3255097102820206592,117.14161,23.022111,2891,54507,438,-1.593129,0.234,116.952225,2.421573,-1.365436,0.0288,16.002476,16.343359
S104,3918168593321271296,251.28619,30.280843,3480,54999,134,-2.467297,0.227,-12.878108,3.751654,-2.401997,0.0814,17.723228,18.043491
S447,3712147601093664768,228.39545,50.587369,3297,54941,202,-1.664042,0.575,-73.527809,2.923834,-2.371867,0.0592,17.115103,17.465481
S4162,1176620423949871104,213.69558,51.167796,1045,52725,200,-1.347571,0.278,-226.710037,3.660372,-1.364994,0.0348,16.649199,17.000114
S418,3721242486467829760,185.9106,55.741393,3305,54945,521,-2.2731,0.0799,-160.344681,6.982921,-2.2731,0.0799,18.966312,19.253557
S4105,1491895763108653056,212.00822,52.770339,1325,52762,285,-2.276409,0.0445,-265.883484,3.463914,-2.276409,0.0445,17.003725,17.332787
S797,3641169176778874880,196.3743,9.1083612,3234,54885,32,-1.428221,0.109,53.234135,1.893087,-1.300379,0.0254,15.747066,16.129301
